days,miles,receipts,expected,actual,error,per_diem,mileage,receipts_band,sweet_spot,vacation_penalty,extra_penalty,rounding_bonus,efficiency,spend_per_day
4,470.0,1968.63,1501.1,1360.2908531670269,-140.80914683297306,328,170.1,862.1908531670268,1.0,1.0,1.0,1.0,1.0,0,117.5,492.1575
1,37.0,1397.17,1092.94,811.724863034199,-281.2151369658011,82,21.459999999999997,851.5104270990576,1.0,1.0,1.0,1.0,0.85,0,37.0,1397.17
8,488.0,439.7,1030.13,984.0210761120684,-46.108923887931724,656,171.89685424949238,329.775,1.0,0.85,1.0,1.0,1.0,0,61.0,54.9625
12,757.0,897.4,1780.07,1584.1141759293162,-195.95582407068378,984,232.728802153517,763.4139177581283,1.0,0.8,1.0,1.0,1.0,0,63.083333333333336,74.78333333333333
14,958.0,1727.76,2065.16,2285.3801918888303,220.2201918888304,1148,278.6161798705988,858.7640120182311,1.0,1.0,1.0,1.0,1.0,0,68.42857142857143,123.41142857142857
2,456.0,2390.7,1342.39,1326.7966636795811,-15.593336320418985,164,170.19370849898476,866.527254106971,1.0,1.0,1.3,1.0,0.85,0,228.0,1195.35
5,733.0,41.18,771.83,670.6304175279993,-101.19958247200077,410,229.74541752799934,30.884999999999998,1.0,1.0,1.0,1.0,1.0,0,146.6,8.236
5,291.0,1279.7,1477.12,1385.4007338302747,-91.71926616972519,410,128.08541752799934,847.3153163022754,1.0,1.0,1.0,1.0,1.0,0,58.2,255.94
10,478.0,2091.79,1568.41,1852.6253948137633,284.21539481376317,820,168.99964425626942,863.6257505574939,1.0,1.0,1.0,1.0,1.0,0,47.8,209.179
8,817.0,1455.73,1847.26,2020.2324178760946,172.9724178760946,656,247.5668542494924,853.1569873818943,1.0,1.0,1.0,1.15,1.0,0,102.125,181.96625
6,1043.0,1404.35,1807.42,1644.1468618464878,-163.27313815351226,492,300.4219726474218,851.724889199066,1.0,1.0,1.0,1.0,1.0,0,173.83333333333334,234.0583333333333
2,958.0,1855.58,1549.54,1447.9444403605469,-101.59555963945309,164,285.65370849898477,860.70325110332,1.0,1.0,1.3,1.0,0.85,0,479.0,927.79
9,524.0,474.75,935.4,1082.8284583333334,147.42845833333342,738,179.85333333333335,356.0625,1.0,0.85,1.0,1.0,1.0,0,58.22222222222222,52.75
6,45.0,81.59,522.58,490.5878647688194,-31.99213523118067,492,23.969693845669905,61.1925,1.0,0.85,1.0,1.0,1.0,0,7.5,13.598333333333334
8,342.0,2259.06,1502.02,1659.6517081656664,157.6317081656664,656,138.3168542494924,865.334853916174,1.0,1.0,1.0,1.0,1.0,0,42.75,282.3825
12,379.0,1897.29,1682.98,1991.062596127795,308.0825961277949,984,145.788802153517,861.2737939742779,1.0,1.0,1.0,1.0,1.0,0,31.583333333333332,158.1075
6,333.0,1254.68,1585.02,1475.3169711002179,-109.70302889978211,492,137.12197264742179,846.1949984527962,1.0,1.0,1.0,1.0,1.0,0,55.5,209.11333333333334
2,634.0,1739.81,1490.51,1363.6744414913892,-126.8355585086108,164,211.1337084989848,858.9608086877927,1.0,1.0,1.3,1.0,0.85,0,317.0,869.905
5,285.0,974.73,1282.84,1312.7933115465294,29.95331154652945,410,126.70541752799933,776.08789401853,1.0,1.0,1.0,1.0,1.0,0,57.0,194.946
12,33.0,1249.13,1707.38,1847.1937502497008,139.81375024970066,984,17.262102355330306,845.9316478943705,1.0,1.0,1.0,1.0,1.0,0,2.75,104.09416666666668
9,118.0,1285.82,1539.77,1647.7208032641406,107.95080326414063,738,62.14666666666666,847.5741365974741,1.0,1.0,1.0,1.0,1.0,0,13.11111111111111,142.86888888888888
1,420.0,2273.6,1220.35,1231.0501464195481,10.700146419548219,82,166.6,865.4725306964236,1.0,1.0,1.3,1.0,0.85,0,420.0,2273.6
11,312.0,2072.39,1586.22,1895.994985737199,309.7749857371989,902,130.5841815132442,863.4108042239548,1.0,1.0,1.0,1.0,1.0,0,28.363636363636363,188.3990909090909
10,753.0,2054.02,1779.08,2202.7712982143053,423.69129821430533,820,232.24964425626942,863.2036585387787,1.0,1.0,1.0,1.15,1.0,0,75.3,205.402
5,125.0,96.38,570.99,549.2571359549996,-21.732864045000383,410,66.97213595499959,72.285,1.0,1.0,1.0,1.0,1.0,0,25.0,19.276
6,597.0,888.84,1395.65,1669.4033307411514,273.75333074115133,492,197.8419726474218,761.8130975622752,1.0,1.0,1.0,1.15,1.0,0,99.5,148.14000000000001
12,1065.0,203.2,1408.25,1151.9750417228138,-256.2749582771862,984,303.568802153517,152.39999999999998,1.0,0.8,1.0,1.0,1.0,0,88.75,16.933333333333334
1,214.0,540.03,402.81,669.8979625,267.08796249999995,82,119.21999999999998,405.0225,1.0,1.0,1.3,1.0,0.85,0,214.0,540.03
11,886.0,922.66,1852.24,1545.9898628225,-306.25013717749994,902,262.6041815132442,767.8831470148807,1.0,0.8,1.0,1.0,1.0,0,80.54545454545455,83.87818181818182
10,621.0,978.73,1656.28,1528.7759747708394,-127.50402522916056,820,201.8896442562694,776.6703260623652,1.0,0.85,1.0,1.0,1.0,0,62.1,97.873
4,1000.0,2355.34,1699.56,1486.2184205962703,-213.3415794037296,328,292.0,866.2184205962703,1.0,1.0,1.0,1.0,1.0,0,250.0,588.835
13,534.0,1765.96,1881.36,2106.6346958568884,225.27469585688846,1066,181.25760156980186,859.3770942870863,1.0,1.0,1.0,1.0,1.0,0,41.07692307692308,135.84307692307692
6,475.0,1800.71,1671.23,1521.6908145068624,-149.53918549313767,492,169.7819726474218,859.9088418594406,1.0,1.0,1.0,1.0,1.0,0,79.16666666666667,300.11833333333334
11,623.0,2265.21,1739.18,1969.5074616038096,230.32746160380952,902,202.1141815132442,865.3932800905654,1.0,1.0,1.0,1.0,1.0,0,56.63636363636363,205.92818181818183
1,620.0,973.91,1112.02,1182.9773414777517,70.9573414777517,82,212.6,775.967729844119,1.0,1.0,1.3,1.0,0.85,0,620.0,973.91
13,1004.0,1757.75,1960.67,2214.6055481801477,253.93554818014763,1066,289.3576015698019,859.2479466103458,1.0,1.0,1.0,1.0,1.0,0,77.23076923076923,135.21153846153845
8,962.0,1929.63,1897.19,1798.6150740652404,-98.57492593475968,656,280.9168542494924,861.698219815748,1.0,1.0,1.0,1.0,1.0,0,120.25,241.20375
14,516.0,1464.67,1842.1,2178.3457851175726,336.2457851175727,1148,176.9561798705988,853.3896052469737,1.0,1.0,1.0,1.0,1.0,0,36.857142857142854,104.61928571428572
11,685.0,2272.75,1873.94,1983.8387070295487,109.89870702954863,902,216.37418151324422,865.4645255163045,1.0,1.0,1.0,1.0,1.0,0,62.27272727272727,206.61363636363637
3,307.0,266.21,540.97,579.505104307034,38.535104307033976,246,133.84760430703403,199.65749999999997,1.0,1.0,1.0,1.0,1.0,0,102.33333333333333,88.73666666666666
3,375.0,1346.21,1339.93,1245.3546402194722,-94.57535978052783,246,149.48760430703402,849.8670359124383,1.0,1.0,1.0,1.0,1.0,0,125.0,448.7366666666667
4,1124.0,2177.18,1567.43,1513.0485923486233,-54.381407651376776,328,320.52,864.5285923486233,1.0,1.0,1.0,1.0,1.0,0,281.0,544.295
3,779.0,2110.9,1520.73,1352.2413893214057,-168.48861067859434,246,242.40760430703403,863.8337850143718,1.0,1.0,1.0,1.0,1.0,0,259.6666666666667,703.6333333333333
8,1173.0,671.25,1419.34,1670.854132234082,251.51413223408213,656,329.4468542494924,685.4072779845898,1.0,1.0,1.0,1.0,1.0,0,146.625,83.90625
14,47.0,1667.14,1745.18,2030.2267535604437,285.0467535604437,1148,24.504902269590715,857.721851290853,1.0,1.0,1.0,1.0,1.0,0,3.357142857142857,119.08142857142857
3,981.0,2008.83,1539.47,1397.5459301549363,-141.92406984506374,246,288.867604307034,862.6783258479023,1.0,1.0,1.0,1.0,1.0,0,327.0,669.61
5,516.0,1450.67,1547.5,1659.2875256150926,111.78752561509259,410,179.83541752799934,853.0233003981684,1.0,1.0,1.0,1.15,1.0,0,103.2,290.134
6,471.0,332.51,872.19,773.7078017503086,-98.48219824969146,492,168.8619726474218,249.3825,1.0,0.85,1.0,1.0,1.0,0,78.5,55.41833333333333
2,941.0,1565.77,1432.79,1438.1475880761452,5.357588076145248,164,281.7437084989848,855.7473214341785,1.0,1.0,1.3,1.0,0.85,0,470.5,782.885
10,377.0,301.96,837.36,1013.403697617829,176.04369761782903,820,145.7696442562694,226.46999999999997,1.0,0.85,1.0,1.0,1.0,0,37.7,30.195999999999998
7,273.0,285.83,793.58,774.5284418329254,-19.05155816707463,574,122.83743156814765,214.3725,1.0,0.85,1.0,1.0,1.0,0,39.0,40.832857142857144
1,458.0,834.7,737.28,1113.5977724492302,376.31777244923023,82,175.33999999999997,750.4407895468147,1.0,1.0,1.3,1.0,0.85,0,458.0,834.7
11,772.0,932.31,1575.52,1526.3065566766077,-49.21344332339231,902,236.38418151324422,769.4990143325152,1.0,0.8,1.0,1.0,1.0,0,70.18181818181819,84.75545454545454
11,36.0,1541.47,1593.24,1776.0898245864016,182.8498245864016,902,18.86835267238396,855.2214719140177,1.0,1.0,1.0,1.0,1.0,0,3.272727272727273,140.13363636363636
12,211.0,1048.29,1579.73,1534.0714682431885,-45.6585317568115,984,107.148802153517,826.4405331504687,1.0,0.8,1.0,1.0,1.0,0,17.583333333333332,87.3575
7,987.0,2164.1,1839.67,1725.4520564607196,-114.21794353928044,574,287.05743156814765,864.3946248925721,1.0,1.0,1.0,1.0,1.0,0,141.0,309.15714285714284
9,662.0,2275.59,1599.27,2087.347272415354,488.07727241535395,738,211.59333333333333,865.49125137567,1.0,1.0,1.0,1.15,1.0,0,73.55555555555556,252.84333333333336
12,96.0,1164.37,1553.21,1500.1465025499958,-53.063497450004206,984,50.21702503368816,840.9661031538066,1.0,0.8,1.0,1.0,1.0,0,8.0,97.03083333333332
5,569.0,1856.7,1623.81,1462.7443486858172,-161.0656513141828,410,192.02541752799934,860.7189311578178,1.0,1.0,1.0,1.0,1.0,0,113.8,371.34000000000003
12,128.0,477.17,874.99,1127.0668267026008,252.07682670260078,984,66.95603337825088,357.8775,1.0,0.8,1.0,1.0,1.0,0,10.666666666666666,39.76416666666667
4,886.0,2401.28,1698.0,1460.3981356500312,-237.60186434996876,328,265.78,866.6181356500314,1.0,1.0,1.0,1.0,1.0,0,221.5,600.32
13,19.0,807.27,1331.53,1455.6460115727457,124.11601157274572,1066,9.921572149131174,743.6359423168008,1.0,0.8,1.0,1.0,1.0,0,1.4615384615384615,62.097692307692306
8,275.0,2347.09,1454.47,1645.0520614092197,190.5820614092197,656,122.90685424949238,866.1452071597273,1.0,1.0,1.0,1.0,1.0,0,34.375,293.38625
9,963.0,588.5,1434.42,1460.1983333333333,25.778333333333194,738,280.8233333333333,441.375,1.0,1.0,1.0,1.0,1.0,0,107.0,65.38888888888889
14,1056.0,2489.69,1894.16,2316.5079909204123,422.34799092041226,1148,301.15617987059875,867.3518110498135,1.0,1.0,1.0,1.0,1.0,0,75.42857142857143,177.835
5,728.0,423.16,947.72,955.9654175279994,8.245417527999393,410,228.59541752799936,317.37,1.0,1.0,1.0,1.0,1.0,0,145.6,84.632
4,286.0,1063.49,418.17,1498.262900664848,1080.092900664848,328,127.78,829.6660005781288,1.0,1.0,1.0,1.15,1.0,20,71.5,265.8725
11,332.0,1352.48,1663.39,1887.2659828949031,223.87598289490302,902,135.18418151324423,850.0818013816589,1.0,1.0,1.0,1.0,1.0,0,30.181818181818183,122.95272727272727
12,49.0,1118.38,1494.81,1477.3497801778874,-17.46021982211255,984,25.631606527611666,837.0556186947474,1.0,0.8,1.0,1.0,1.0,0,4.083333333333333,93.19833333333334
2,18.0,2503.46,1206.95,885.2583263766236,-321.69167362337646,164,10.01823376490863,867.4621502075898,1.0,1.0,1.0,1.0,0.85,0,9.0,1251.73
14,592.0,1268.36,1930.24,1751.4053149365552,-178.8346850634448,1148,194.43617987059878,846.8204638000951,1.0,0.8,1.0,1.0,1.0,0,42.285714285714285,90.59714285714286
3,892.0,171.32,875.39,642.887604307034,-232.50239569296593,246,268.39760430703404,128.49,1.0,1.0,1.0,1.0,1.0,0,297.3333333333333,57.10666666666666
11,741.0,1872.39,1847.08,1992.1906463128444,145.11064631284444,902,229.25418151324422,860.9364647996002,1.0,1.0,1.0,1.0,1.0,0,67.36363636363636,170.21727272727273
14,807.0,2358.41,1819.41,2258.1317311053244,438.72173110532435,1148,243.8861798705988,866.2455512347258,1.0,1.0,1.0,1.0,1.0,0,57.642857142857146,168.45785714285714
5,873.0,1584.53,1796.7,1528.0835050696571,-268.6164949303429,410,261.9454175279993,856.1380875416578,1.0,1.0,1.0,1.0,1.0,0,174.6,316.906
3,1159.0,2209.44,1434.84,1440.6603533151524,5.820353315152488,246,329.807604307034,864.8527490081183,1.0,1.0,1.0,1.0,1.0,0,386.3333333333333,736.48
11,920.0,1338.65,1871.27,2022.027048122753,150.75704812275308,902,270.4241815132442,849.6028666095091,1.0,1.0,1.0,1.0,1.0,0,83.63636363636364,121.69545454545455
1,388.0,390.7,332.06,694.5445,362.48449999999997,82,159.23999999999998,293.025,1.0,1.0,1.3,1.0,1.0,0,388.0,390.7
9,576.0,1059.79,1547.5,2022.5858627747702,475.08586277477025,738,191.81333333333333,828.9569821229888,1.0,1.0,1.0,1.15,1.0,0,64.0,117.75444444444445
9,524.0,2367.12,1640.78,1784.1755255987982,143.39552559879826,738,179.85333333333335,866.3221922654649,1.0,1.0,1.0,1.0,1.0,0,58.22222222222222,263.0133333333333
10,459.0,2183.11,1559.59,1849.2184833565377,289.6284833565378,820,164.62964425626942,864.5888391002683,1.0,1.0,1.0,1.0,1.0,0,45.9,218.311
4,725.0,588.9,1097.95,998.425,-99.52500000000009,328,228.75,441.67499999999995,1.0,1.0,1.0,1.0,1.0,0,181.25,147.225
1,992.0,958.87,1222.41,1275.0328220200838,52.62282202008373,82,298.15999999999997,773.7158570317499,1.0,1.0,1.3,1.0,0.85,0,992.0,958.87
10,536.0,2194.42,1615.13,1867.0425571627497,251.91255716274964,820,182.33964425626942,864.7029129064805,1.0,1.0,1.0,1.0,1.0,0,53.6,219.442
11,1126.0,1593.03,2143.74,2076.115217892759,-67.62478210724066,902,317.8041815132442,856.311036379515,1.0,1.0,1.0,1.0,1.0,0,102.36363636363636,144.82090909090908
10,314.0,1098.8,1539.1,1786.1855409579398,247.08554095793988,820,131.27964425626942,834.9058967016704,1.0,1.0,1.0,1.0,1.0,0,31.4,109.88
1,9.0,2246.28,1120.22,809.5676454121387,-310.6523545878613,82,5.22,865.2125240142809,1.0,1.0,1.0,1.0,0.85,0,9.0,2246.28
11,706.0,1508.23,2030.59,1977.6668573858378,-52.92314261416209,902,221.20418151324424,854.4626758725936,1.0,1.0,1.0,1.0,1.0,0,64.18181818181819,137.1118181818182
10,976.0,2166.02,1775.03,2263.147132199234,488.117132199234,820,283.5396442562694,864.4143837430647,1.0,1.0,1.0,1.15,1.0,0,97.6,216.602
5,1028.0,653.19,1313.95,1377.1827189547907,63.2327189547907,410,297.5954175279993,669.5873014267913,1.0,1.0,1.0,1.0,1.0,0,205.6,130.638
8,1166.0,99.47,1149.07,1058.4393542494925,-90.63064575050748,656,327.8368542494924,74.60249999999999,1.0,1.0,1.0,1.0,1.0,0,145.75,12.43375
12,882.0,1958.14,1944.88,2107.539125250939,162.6591252509388,984,261.478802153517,862.0603230974222,1.0,1.0,1.0,1.0,1.0,0,73.5,163.17833333333334
11,448.0,732.79,1090.35,1426.5272870959586,336.1772870959587,902,161.8641815132442,719.294927356704,1.0,0.8,1.0,1.0,1.0,0,40.72727272727273,66.61727272727272
7,623.0,1691.39,1800.86,1880.8101680338802,79.95016803388035,574,203.33743156814765,858.1496710700092,1.0,1.0,1.0,1.15,1.0,0,89.0,241.62714285714287
3,127.0,293.49,303.2,555.4833787349667,252.28337873496667,246,69.3658787349666,220.1175,1.0,1.0,1.0,1.0,1.0,20,42.333333333333336,97.83
12,218.0,486.02,1005.67,1165.8190417228136,160.14904172281365,984,108.758802153517,364.515,1.0,0.8,1.0,1.0,1.0,0,18.166666666666668,40.501666666666665
3,1166.0,530.44,785.59,975.2476043070341,189.65760430703403,246,331.417604307034,397.83000000000004,1.0,1.0,1.0,1.0,1.0,0,388.6666666666667,176.81333333333336
11,17.0,550.58,830.07,1059.0760443429008,229.00604434290074,902,8.910055428625759,412.93500000000006,1.0,0.8,1.0,1.0,1.0,0,1.5454545454545454,50.052727272727275
9,696.0,1749.97,1649.49,2089.0182403288277,439.5282403288277,738,219.41333333333333,859.124266952604,1.0,1.0,1.0,1.15,1.0,0,77.33333333333333,194.44111111111113
4,305.0,125.79,664.43,554.4925,-109.9375,328,132.15,94.3425,1.0,1.0,1.0,1.0,1.0,0,76.25,31.4475
12,104.0,1300.05,1779.92,1886.5569719886157,106.63697198861564,984,54.401777119828836,848.1551948687868,1.0,1.0,1.0,1.0,1.0,0,8.666666666666666,108.33749999999999
1,303.0,931.53,857.42,1095.1214707086162,237.70147070861628,82,139.69,769.3701544874356,1.0,1.0,1.3,1.0,0.85,0,303.0,931.53
8,1012.0,2390.84,1732.12,1814.9453154524645,82.82531545246457,656,292.4168542494924,866.528461202972,1.0,1.0,1.0,1.0,1.0,0,126.5,298.855
9,938.0,2224.29,1913.87,2159.783266659719,245.91326665971928,738,275.0733333333333,864.9990724577269,1.0,1.0,1.0,1.15,1.0,0,104.22222222222223,247.14333333333332
3,471.0,288.19,535.67,633.710104307034,98.04010430703408,246,171.56760430703403,216.14249999999998,1.0,1.0,1.0,1.0,1.0,0,157.0,96.06333333333333
5,72.0,977.67,1156.55,1225.0925315465927,68.54253154659273,410,38.57595031007976,776.5165812365129,1.0,1.0,1.0,1.0,1.0,0,14.4,195.534
10,160.0,2272.56,1642.15,1769.5104507976175,127.36045079761743,820,84.04771540501554,865.4627353926021,1.0,1.0,1.0,1.0,1.0,0,16.0,227.256
10,965.0,1851.28,1805.77,2255.9003797083033,450.1303797083033,820,281.00964425626944,860.6428598379073,1.0,1.0,1.0,1.15,1.0,0,96.5,185.128
3,266.0,2178.16,1447.95,1234.956174003581,-212.993825996419,246,124.41760430703403,864.5385696965471,1.0,1.0,1.0,1.0,1.0,0,88.66666666666667,726.0533333333333
12,734.0,2491.82,1792.31,2078.8077473871226,286.4977473871227,984,227.438802153517,867.3689452336055,1.0,1.0,1.0,1.0,1.0,0,61.166666666666664,207.65166666666667
12,64.0,1641.01,1710.72,1874.7211417496983,164.00114174969826,984,33.47801668912544,857.243125060573,1.0,1.0,1.0,1.0,1.0,0,5.333333333333333,136.75083333333333
9,497.0,1845.08,1674.09,1772.1985788485931,98.1085788485932,738,173.64333333333332,860.5552455152599,1.0,1.0,1.0,1.0,1.0,0,55.22222222222222,205.0088888888889
3,781.0,1801.38,1586.21,1348.7864705422485,-237.42352945775156,246,242.86760430703401,859.9188662352144,1.0,1.0,1.0,1.0,1.0,0,260.3333333333333,600.46
3,158.0,1070.74,1183.16,1163.2421675696678,-19.917832430332282,246,86.29770740255688,830.944460167111,1.0,1.0,1.0,1.0,1.0,0,52.666666666666664,356.91333333333336
3,1096.0,200.27,802.96,711.520104307034,-91.43989569296605,246,315.317604307034,150.20250000000001,1.0,1.0,1.0,1.0,1.0,0,365.3333333333333,66.75666666666667
11,1116.0,2067.8,1987.44,2080.8635616484944,93.42356164849434,902,315.50418151324425,863.3593801352499,1.0,1.0,1.0,1.0,1.0,0,101.45454545454545,187.9818181818182
10,831.0,39.86,982.64,935.0719476178289,-47.56805238217112,820,250.1896442562694,29.895,1.0,0.85,1.0,1.0,1.0,0,83.1,3.9859999999999998
14,124.0,1064.64,1761.68,1634.0234665730363,-127.65653342696373,1148,64.65123151977124,829.878101696524,1.0,0.8,1.0,1.0,1.0,0,8.857142857142858,76.0457142857143
4,10.0,1262.73,1261.41,1179.9669887322357,-81.4430112677644,328,5.4,846.5669887322357,1.0,1.0,1.0,1.0,1.0,0,2.5,315.6825
5,955.0,106.86,897.78,886.5929801571991,-11.18701984280085,410,280.80541752799934,80.145,1.15,1.0,1.0,1.0,1.0,0,191.0,21.372
7,1176.0,2489.13,1921.16,1771.8747337914779,-149.28526620852222,574,330.5274315681477,867.3473022233302,1.0,1.0,1.0,1.0,1.0,0,168.0,355.59000000000003
6,803.0,465.6,1012.0,1086.4219726474219,74.42197264742185,492,245.2219726474218,349.20000000000005,1.0,1.0,1.0,1.0,1.0,0,133.83333333333334,77.60000000000001
9,868.0,62.12,1022.81,1043.5633333333333,20.75333333333333,738,258.97333333333336,46.589999999999996,1.0,1.0,1.0,1.0,1.0,0,96.44444444444444,6.902222222222222
1,181.0,128.05,225.12,283.0175,57.89749999999998,82,104.97999999999999,96.03750000000001,1.0,1.0,1.0,1.0,1.0,0,181.0,128.05
3,70.0,631.88,564.16,926.3407128678008,362.1807128678008,246,38.23316150746191,642.1075513603389,1.0,1.0,1.0,1.0,1.0,0,23.333333333333332,210.62666666666667
8,1090.0,419.76,1189.47,1281.1768542494924,91.70685424949238,656,310.3568542494924,314.82,1.0,1.0,1.0,1.0,1.0,0,136.25,52.47
14,1184.0,2269.89,1943.24,2344.033731029469,400.793731029469,1148,330.5961798705988,865.4375511588698,1.0,1.0,1.0,1.0,1.0,0,84.57142857142857,162.135
1,735.0,1676.9,1365.21,1302.7351928861901,-62.4748071138099,82,239.05,857.8958759151044,1.0,1.0,1.3,1.0,0.85,0,735.0,1676.9
2,547.0,119.09,509.52,444.4412084989848,-65.07879150101519,164,191.12370849898477,89.3175,1.0,1.0,1.0,1.0,1.0,0,273.5,59.545
11,265.0,218.66,949.34,948.6153452105955,-0.7246547894045534,902,119.77418151324422,163.995,1.0,0.8,1.0,1.0,1.0,0,24.09090909090909,19.87818181818182
10,223.0,886.32,1305.54,1437.9300876022376,132.3900876022376,820,110.34964425626941,761.3328117463631,1.0,0.85,1.0,1.0,1.0,0,22.3,88.632
12,959.0,1947.82,1833.24,2125.11930994273,291.87930994273006,984,279.18880215351703,861.9305077892129,1.0,1.0,1.0,1.0,1.0,0,79.91666666666667,162.31833333333333
11,498.0,1578.39,1793.52,1931.3757699265368,137.85576992653682,902,173.3641815132442,856.0115884132927,1.0,1.0,1.0,1.0,1.0,0,45.27272727272727,143.49
14,127.0,988.4,1688.9,1593.8150114635407,-95.08498853645938,1148,66.21537421783023,778.0533901115955,1.0,0.8,1.0,1.0,1.0,0,9.071428571428571,70.6
3,621.0,214.08,779.66,612.6276043070341,-167.0323956929659,246,206.067604307034,160.56,1.0,1.0,1.0,1.0,1.0,0,207.0,71.36
6,1193.0,2241.5,1839.47,1692.0884202449324,-147.3815797550676,492,334.9219726474218,865.1664475975107,1.0,1.0,1.0,1.0,1.0,0,198.83333333333334,373.5833333333333
4,448.0,2055.97,1497.46,1356.2658177409048,-141.19418225909521,328,165.04,863.225817740905,1.0,1.0,1.0,1.0,1.0,0,112.0,513.9925
8,466.0,2064.63,1558.12,1686.1605901818693,128.04059018186945,656,166.83685424949238,863.3237359323771,1.0,1.0,1.0,1.0,1.0,0,58.25,258.07875
12,229.0,1216.16,1696.65,1939.5242935638253,242.87429356382518,984,111.288802153517,844.2354914103083,1.0,1.0,1.0,1.0,1.0,0,19.083333333333332,101.34666666666668
13,658.0,559.48,1573.12,1356.3100812558416,-216.80991874415827,1066,209.77760156980185,419.61,1.0,0.8,1.0,1.0,1.0,0,50.61538461538461,43.03692307692308
13,1034.0,2477.98,1842.24,2229.51477535129,387.27477535129015,1066,296.25760156980186,867.2571737814885,1.0,1.0,1.0,1.0,1.0,0,79.53846153846153,190.61384615384617
4,842.0,2464.29,1611.66,1450.805579950817,-160.8544200491831,328,255.66,867.145579950817,1.0,1.0,1.0,1.0,1.0,0,210.5,616.0725
13,837.0,1218.93,1921.68,1729.0681534708053,-192.61184652919474,1066,250.94760156980186,844.3875902687046,1.0,0.8,1.0,1.0,1.0,0,64.38461538461539,93.76384615384616
